"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","longest_credit_length","verification_status"
12000,"36 months",14.27,3,"MORTGAGE",40000.0,"credit_card","CT",19.77,0,43.900000000000006,14,1,5,"not verified"
7000,"36 months",10.65,2,"RENT",36475.0,"debt_consolidation","GA",21.06,0,62.400000000000006,24,1,6,"not verified"
17500,"36 months",10.65,10,"MORTGAGE",78413.0,"credit_card","MO",18.93,0,88.5,34,0,21,"verified"
6400,"36 months",7.51,10,"OWN",44000.0,"credit_card","WA",24.330000000000002,0,59.900000000000006,30,0,17,"not verified"
13000,"36 months",7.9,3,"RENT",33000.0,"debt_consolidation","FL",10.870000000000001,0,46.300000000000004,13,0,10,"not verified"
8000,"36 months",6.62,2,"RENT",65000.0,"small_business","FL",11.8,0,21.6,12,0,5,"verified"
7800,"36 months",10.65,9,"MORTGAGE",48000.0,"debt_consolidation","CO",7.15,1,74.7,24,0,11,"verified"
15000,"36 months",14.27,5,"RENT",53000.0,"debt_consolidation","CA",22.03,0,44.800000000000004,14,0,6,"verified"
15000,"36 months",12.42,4,"RENT",95000.0,"debt_consolidation","CA",15.74,0,56.2,9,0,9,"verified"
24000,"60 months",18.25,10,"RENT",86779.0,"wedding","NY",18.35,0,78.5,35,1,18,"verified"
35000,"60 months",21.67,4,"MORTGAGE",83500.0,"debt_consolidation","OK",19.900000000000002,0,53.0,23,0,10,"verified"
2100,"36 months",17.27,4,"RENT",44400.0,"other","VA",6.49,0,85.0,5,0,4,"verified"
16600,"60 months",15.96,10,"RENT",40000.0,"debt_consolidation","MD",13.17,0,65.10000000000001,24,0,10,"not verified"
18000,"60 months",15.96,3,"RENT",102000.0,"debt_consolidation","KS",14.64,0,69.60000000000001,25,0,23,"verified"
16000,"36 months",14.27,5,"OWN",60000.0,"credit_card","AR",18.62,0,60.1,25,0,10,"not verified"
12000,"36 months",12.42,10,"MORTGAGE",37500.0,"credit_card","OH",13.25,0,93.1,13,0,12,"verified"
18000,"60 months",19.03,10,"MORTGAGE",75000.0,"debt_consolidation","VA",17.57,0,97.30000000000001,15,1,11,"verified"
10800,"36 months",13.49,0,"RENT",50000.0,"credit_card","FL",23.71,2,94.80000000000001,28,0,11,"verified"
15000,"36 months",12.42,10,"RENT",47840.0,"debt_consolidation","CT",17.21,0,78.0,18,0,18,"verified"
7100,"36 months",15.27,10,"MORTGAGE",40000.0,"home_improvement","NJ",16.080000000000002,0,62.400000000000006,11,0,11,"not verified"
10000,"36 months",9.91,6,"RENT",80000.0,"debt_consolidation","IL",20.05,0,72.60000000000001,13,0,12,"not verified"
6000,"36 months",12.69,5,"RENT",51000.0,"debt_consolidation","MD",19.91,0,74.4,26,0,9,"verified"
10400,"36 months",16.29,10,"RENT",65000.0,"debt_consolidation","MD",24.57,0,90.9,14,0,12,"verified"
2000,"36 months",12.42,3,"MORTGAGE",25056.0,"other","AL",20.79,1,43.300000000000004,23,0,7,"not verified"
8000,"36 months",16.29,4,"MORTGAGE",75000.0,"debt_consolidation","NY",17.52,0,65.10000000000001,34,0,24,"verified"
10000,"36 months",14.27,10,"RENT",40000.0,"debt_consolidation","FL",11.67,0,76.7,16,0,12,"verified"
12000,"36 months",11.71,10,"RENT",83000.0,"credit_card","NY",17.990000000000002,0,70.2,15,0,8,"not verified"
35000,"36 months",19.03,6,"RENT",200000.0,"debt_consolidation","VA",4.18,0,91.6,19,0,17,"verified"
4500,"36 months",6.62,2,"RENT",42000.0,"wedding","VA",25.17,0,39.7,24,0,16,"not verified"
12000,"60 months",19.03,5,"RENT",80000.0,"credit_card","NY",17.16,0,65.8,22,0,10,"verified"
20000,"36 months",7.9,10,"MORTGAGE",120000.0,"medical","NJ",5.22,0,0.6000000000000001,28,0,30,"verified"
10000,"36 months",10.65,4,"RENT",45000.0,"debt_consolidation","IL",19.28,0,69.2,28,0,8,"verified"
20000,"60 months",19.42,10,"MORTGAGE",48000.0,"debt_consolidation","PA",16.2,0,96.5,9,0,12,"verified"
4000,"36 months",10.65,10,"MORTGAGE",90000.0,"debt_consolidation","CA",9.57,0,81.4,27,0,8,"not verified"
12000,"36 months",6.03,4,"RENT",75000.0,"debt_consolidation","MN",11.68,0,22.200000000000003,26,0,6,"not verified"
12000,"36 months",16.77,4,"RENT",98000.0,"debt_consolidation","TX",6.22,0,89.0,12,0,7,"verified"
20000,"36 months",13.49,1,"MORTGAGE",118560.0,"credit_card","TX",10.540000000000001,0,31.400000000000002,63,0,19,"verified"
8000,"36 months",7.9,2,"RENT",72000.0,"debt_consolidation","MO",6.4,0,45.1,9,0,18,"not verified"
20000,"36 months",11.71,3,"MORTGAGE",120000.0,"debt_consolidation","TX",17.330000000000002,0,79.2,30,0,21,"verified"
20000,"36 months",12.42,7,"RENT",77000.0,"debt_consolidation","GA",20.06,0,62.5,38,0,22,"verified"
3500,"36 months",7.9,3,"MORTGAGE",60000.0,"home_improvement","NC",8.1,0,3.4000000000000004,11,0,4,"not verified"
5000,"36 months",13.49,4,"OWN",36000.0,"wedding","MI",14.33,0,72.5,8,1,3,"verified"
1300,"36 months",14.27,4,"RENT",60000.0,"moving","HI",7.800000000000001,0,97.80000000000001,8,1,7,"not verified"
7500,"36 months",15.27,4,"RENT",45000.0,"credit_card","MN",6.51,0,64.3,24,0,9,"verified"
7800,"36 months",8.9,10,"MORTGAGE",117000.0,"medical","GA",17.39,0,69.10000000000001,32,0,13,"verified"
6925,"36 months",11.71,6,"RENT",25000.0,"debt_consolidation","OR",21.740000000000002,0,87.80000000000001,15,0,10,"verified"
12800,"36 months",13.49,10,"OWN",80000.0,"credit_card","TX",18.43,1,69.5,16,0,18,"not verified"
15000,"36 months",15.27,10,"RENT",48000.0,"debt_consolidation","MA",18.63,0,88.60000000000001,17,1,11,"not verified"
8000,"36 months",12.69,6,"MORTGAGE",40800.0,"debt_consolidation","CA",7.44,0,42.5,9,0,7,"verified"
5375,"36 months",12.69,5,"RENT",18000.0,"credit_card","NC",17.0,0,60.300000000000004,10,0,5,"not verified"
2500,"36 months",12.69,0,"RENT",42500.0,"credit_card","OR",13.5,0,84.80000000000001,21,0,9,"verified"
17625,"36 months",8.9,1,"RENT",45000.0,"debt_consolidation","TX",24.67,0,44.5,51,0,13,"verified"
6000,"36 months",15.27,10,"MORTGAGE",66000.0,"other","VA",23.38,0,11.600000000000001,37,1,11,"verified"
7100,"36 months",12.42,0,"OWN",24000.0,"debt_consolidation","CA",17.650000000000002,0,79.2,15,0,5,"not verified"
2800,"36 months",10.65,2,"MORTGAGE",90000.0,"medical","GA",18.830000000000002,1,52.5,27,0,24,"not verified"
14000,"60 months",20.89,3,"MORTGAGE",158000.0,"credit_card","TX",20.04,2,87.30000000000001,30,0,11,"not verified"
12000,"36 months",7.51,4,"RENT",32000.0,"credit_card","WA",19.05,0,51.7,22,0,11,"not verified"
6625,"36 months",12.69,3,"RENT",24947.300000000003,"credit_card","NY",21.55,0,77.4,20,1,14,"not verified"
14675,"36 months",12.69,7,"MORTGAGE",40000.0,"debt_consolidation","VA",16.95,0,52.800000000000004,13,0,12,"verified"
15000,"36 months",11.71,7,"RENT",74000.0,"debt_consolidation","NY",15.97,0,56.6,14,0,10,"verified"
12000,"36 months",7.9,3,"RENT",70000.0,"debt_consolidation","CA",11.09,0,10.200000000000001,42,0,15,"verified"
13000,"36 months",8.9,8,"RENT",44100.0,"credit_card","CA",25.12,0,66.5,29,0,14,"not verified"
12000,"36 months",10.65,10,"RENT",55000.0,"credit_card","OK",16.87,0,70.60000000000001,23,0,16,"not verified"
10000,"36 months",16.29,10,"RENT",35000.0,"credit_card","HI",5.76,0,84.80000000000001,18,0,11,"verified"
11550,"36 months",16.77,10,"RENT",83954.0,"credit_card","NY",10.65,0,79.2,23,0,13,"not verified"
6000,"36 months",8.9,4,"OWN",100000.0,"home_improvement","NY",8.32,0,53.800000000000004,16,0,14,"verified"
9000,"36 months",16.77,10,"RENT",160000.0,"debt_consolidation","NJ",9.94,2,81.5,28,0,12,"not verified"
12000,"60 months",14.65,1,"RENT",35000.0,"debt_consolidation","DE",22.18,0,69.3,9,0,9,"not verified"
28000,"36 months",7.9,8,"MORTGAGE",82000.0,"debt_consolidation","GA",4.7700000000000005,0,69.0,14,0,11,"verified"
17400,"60 months",14.65,4,"MORTGAGE",43000.0,"debt_consolidation","PA",11.25,0,69.7,17,1,15,"verified"
13000,"36 months",6.03,10,"MORTGAGE",73000.0,"credit_card","WI",5.34,0,55.800000000000004,23,0,20,"not verified"
17000,"36 months",13.49,5,"RENT",37000.0,"debt_consolidation","KY",15.73,0,91.4,29,0,11,"not verified"
6000,"36 months",14.65,4,"RENT",30000.0,"debt_consolidation","NJ",15.68,0,22.3,14,0,15,"not verified"
20000,"36 months",10.65,0,"RENT",65000.0,"credit_card","NY",6.72,0,67.0,20,0,10,"verified"
1100,"36 months",14.65,5,"MORTGAGE",36000.0,"vacation","WI",12.200000000000001,0,87.2,42,1,13,"not verified"
10000,"36 months",7.9,4,"RENT",75000.0,"wedding","NJ",7.5,0,31.400000000000002,13,0,5,"verified"
7000,"36 months",9.91,5,"RENT",54008.0,"debt_consolidation","CA",8.64,0,58.800000000000004,12,0,5,"verified"
14000,"36 months",10.65,2,"MORTGAGE",85000.0,"debt_consolidation","CA",17.39,0,82.0,15,0,9,"verified"
5000,"36 months",6.62,10,"MORTGAGE",54000.0,"debt_consolidation","MI",13.91,0,5.4,35,0,22,"not verified"
8500,"36 months",6.62,4,"MORTGAGE",84000.0,"credit_card","CA",17.21,0,55.0,59,0,19,"verified"
19750,"60 months",16.77,5,"MORTGAGE",66500.0,"debt_consolidation","CA",14.290000000000001,0,69.3,29,0,18,"verified"
21000,"36 months",10.65,6,"MORTGAGE",53004.0,"other","TX",2.06,0,25.3,30,0,11,"verified"
15000,"60 months",18.64,6,"OWN",50000.0,"credit_card","IL",13.34,0,65.2,17,1,11,"verified"
12000,"36 months",6.62,6,"RENT",71151.0,"credit_card","CA",18.57,0,80.60000000000001,25,0,31,"not verified"
9000,"36 months",7.51,7,"MORTGAGE",125000.0,"debt_consolidation","VA",9.16,0,51.6,27,0,22,"verified"
18000,"36 months",18.64,10,"RENT",180000.0,"debt_consolidation","FL",11.950000000000001,0,94.1,32,0,15,"verified"
10000,"36 months",14.27,6,"MORTGAGE",300000.0,"debt_consolidation","MA",5.65,1,69.2,22,0,16,"verified"
7000,"36 months",8.9,10,"MORTGAGE",35000.0,"debt_consolidation","MA",12.450000000000001,1,35.9,20,0,17,"verified"
8000,"36 months",16.29,10,"RENT",63000.0,"credit_card","FL",14.57,0,81.5,20,0,28,"verified"
26000,"60 months",19.03,10,"RENT",72000.0,"debt_consolidation","MD",22.22,0,81.4,21,1,9,"verified"
28000,"60 months",10.65,5,"RENT",64936.0,"debt_consolidation","CA",8.91,0,62.1,22,0,28,"verified"
35000,"60 months",13.49,6,"RENT",98000.0,"debt_consolidation","FL",14.55,0,64.0,35,1,14,"verified"
5500,"60 months",19.42,8,"RENT",25000.0,"other","GA",10.56,0,56.7,6,1,3,"verified"
14400,"60 months",14.65,4,"MORTGAGE",105000.0,"debt_consolidation","CA",10.75,0,25.1,44,0,23,"verified"
10000,"36 months",10.65,10,"RENT",44000.0,"other","WA",18.22,0,93.80000000000001,22,0,21,"verified"
28000,"36 months",16.77,10,"OWN",76000.0,"credit_card","OH",13.780000000000001,0,96.2,17,1,17,"verified"
5000,"36 months",16.29,2,"OWN",24000.0,"major_purchase","TX",4.65,0,64.10000000000001,4,0,3,"verified"
20000,"36 months",11.71,10,"RENT",57000.0,"debt_consolidation","CA",22.740000000000002,0,67.10000000000001,19,0,11,"verified"
7000,"36 months",16.77,1,"RENT",45000.0,"credit_card","FL",22.21,0,51.2,22,0,6,"verified"
10000,"36 months",13.49,8,"MORTGAGE",72000.0,"debt_consolidation","PA",8.68,0,47.300000000000004,16,0,12,"not verified"
10000,"36 months",16.77,10,"RENT",44000.0,"credit_card","RI",12.9,0,71.3,20,0,17,"not verified"
10000,"36 months",11.71,10,"RENT",60000.0,"credit_card","WA",19.92,0,82.7,18,1,15,"verified"
20000,"36 months",10.65,9,"RENT",65000.0,"debt_consolidation","NY",14.36,0,79.7,10,0,22,"verified"
6000,"36 months",12.69,1,"RENT",65000.0,"debt_consolidation","CA",5.41,0,66.7,14,0,8,"verified"
16000,"36 months",17.27,10,"RENT",65000.0,"debt_consolidation","OR",19.81,1,26.6,26,0,14,"not verified"
3400,"36 months",9.91,6,"MORTGAGE",125000.0,"debt_consolidation","LA",16.95,0,90.2,37,0,21,"verified"
6000,"36 months",13.49,2,"MORTGAGE",22500.0,"debt_consolidation","MO",8.32,0,81.60000000000001,10,0,6,"not verified"
7000,"36 months",7.9,10,"MORTGAGE",47000.0,"credit_card","CA",14.370000000000001,0,82.4,16,1,15,"not verified"
17000,"36 months",6.62,6,"MORTGAGE",78301.0,"debt_consolidation","PA",13.85,0,4.800000000000001,44,0,19,"verified"
6000,"36 months",9.91,,"RENT",54516.0,"car","NY",10.43,0,52.900000000000006,21,0,22,"not verified"
9500,"36 months",6.62,10,"MORTGAGE",43000.0,"debt_consolidation","GA",19.28,0,69.9,34,0,18,"verified"
16000,"60 months",14.27,10,"MORTGAGE",72000.0,"debt_consolidation","TX",11.88,2,30.1,30,0,9,"verified"
1200,"36 months",18.25,4,"RENT",20400.0,"other","OH",24.12,4,0.12,8,1,6,"verified"
20000,"60 months",17.580000000000002,1,"OWN",86124.0,"debt_consolidation","CA",17.6,0,82.60000000000001,25,1,12,"verified"
5000,"36 months",14.27,0,"RENT",24000.0,"other","CA",1.75,0,17.900000000000002,8,1,3,"verified"
5400,"36 months",16.29,1,"RENT",32000.0,"medical","GA",20.03,0,89.60000000000001,21,1,11,"not verified"
12000,"60 months",19.91,6,"RENT",36500.0,"debt_consolidation","FL",22.22,0,71.9,11,1,10,"verified"
12775,"36 months",9.91,10,"MORTGAGE",38000.0,"credit_card","NY",20.94,0,84.60000000000001,23,0,15,"verified"
5000,"36 months",17.580000000000002,0,"RENT",21600.0,"other","AZ",5.33,1,70.0,4,0,4,"verified"
15600,"36 months",13.49,3,"MORTGAGE",75000.0,"credit_card","WY",18.53,0,87.5,47,0,11,"verified"
5050,"60 months",21.67,10,"MORTGAGE",67517.64,"other","CA",10.450000000000001,0,18.2,7,1,6,"not verified"
12000,"60 months",18.25,3,"RENT",34500.0,"debt_consolidation","MT",22.61,0,96.80000000000001,23,0,12,"verified"
24000,"60 months",18.64,5,"MORTGAGE",120000.0,"home_improvement","PA",15.33,1,45.800000000000004,34,0,16,"verified"
25000,"60 months",12.42,4,"MORTGAGE",54600.0,"wedding","CA",12.09,0,19.0,19,0,10,"verified"
12000,"36 months",16.29,5,"MORTGAGE",72000.0,"debt_consolidation","MO",16.330000000000002,1,69.0,17,0,18,"not verified"
10000,"36 months",12.69,4,"RENT",70000.0,"credit_card","CA",13.530000000000001,0,78.60000000000001,18,0,5,"not verified"
2400,"36 months",9.91,0,"RENT",46000.0,"vacation","DC",18.78,0,23.0,17,0,6,"not verified"
5825,"36 months",14.27,4,"RENT",25000.0,"credit_card","IL",20.21,0,74.8,17,0,4,"verified"
20000,"36 months",11.71,10,"RENT",65000.0,"debt_consolidation","HI",21.05,0,67.5,18,0,12,"verified"
16000,"36 months",11.71,7,"RENT",47000.0,"credit_card","NY",19.43,0,63.0,21,0,6,"verified"
1500,"36 months",9.91,4,"MORTGAGE",25632.0,"other","UT",2.72,0,4.7,4,0,22,"not verified"
12500,"36 months",10.65,8,"MORTGAGE",50000.0,"small_business","MI",12.120000000000001,0,35.0,48,0,11,"verified"
12000,"60 months",8.9,10,"MORTGAGE",70000.0,"debt_consolidation","CA",9.65,0,0.4,31,1,20,"not verified"
6000,"36 months",6.03,,"MORTGAGE",30000.0,"major_purchase","AR",5.6000000000000005,0,8.5,18,0,13,"verified"
3500,"36 months",8.9,10,"MORTGAGE",47500.0,"car","NY",19.76,3,13.200000000000001,34,0,15,"not verified"
4000,"36 months",16.77,6,"MORTGAGE",45000.0,"medical","MD",7.12,0,0.0,13,0,17,"not verified"
12100,"60 months",17.27,3,"RENT",50000.0,"house","AZ",11.5,0,33.0,15,0,6,"verified"
20000,"60 months",14.27,10,"MORTGAGE",60000.0,"debt_consolidation","FL",7.42,0,66.8,15,1,18,"verified"
8500,"36 months",7.9,,"MORTGAGE",25000.0,"debt_consolidation","FL",11.620000000000001,0,3.2,30,0,24,"verified"
15000,"36 months",12.42,2,"MORTGAGE",90000.0,"debt_consolidation","NJ",9.69,2,23.700000000000003,42,0,14,"not verified"
15600,"36 months",7.9,10,"MORTGAGE",43000.0,"debt_consolidation","NY",20.01,0,63.6,17,0,11,"verified"
10000,"36 months",12.42,5,"MORTGAGE",65000.0,"debt_consolidation","CA",15.07,0,63.2,13,0,6,"verified"
2400,"36 months",12.42,10,"MORTGAGE",78000.0,"debt_consolidation","IL",9.82,1,97.0,33,0,28,"not verified"
12000,"60 months",7.9,6,"MORTGAGE",102000.0,"car","OH",8.09,0,6.2,22,0,16,"not verified"
19000,"60 months",20.3,10,"MORTGAGE",60000.0,"debt_consolidation","TX",17.240000000000002,0,79.80000000000001,19,1,16,"verified"
8000,"60 months",14.27,4,"RENT",40000.0,"wedding","CA",11.85,2,5.7,26,0,10,"verified"
10000,"36 months",15.96,9,"RENT",51000.0,"credit_card","CA",9.39,0,89.80000000000001,12,1,5,"not verified"
9000,"36 months",6.62,4,"MORTGAGE",125000.0,"home_improvement","FL",7.26,0,3.5,22,0,13,"not verified"
10000,"36 months",13.49,1,"OWN",72000.0,"credit_card","FL",20.18,0,52.2,18,0,6,"verified"
10000,"36 months",11.71,2,"RENT",21000.0,"debt_consolidation","CA",12.23,0,88.2,17,0,16,"verified"
12600,"60 months",20.3,6,"MORTGAGE",65000.0,"credit_card","TX",20.05,0,90.5,19,1,22,"verified"
6000,"36 months",10.65,0,"MORTGAGE",110000.0,"home_improvement","KS",15.82,1,40.2,29,0,20,"verified"
12800,"36 months",12.42,0,"RENT",56000.0,"debt_consolidation","CO",24.66,0,72.8,21,0,8,"verified"
13000,"60 months",15.96,10,"MORTGAGE",135800.0,"credit_card","VA",11.99,0,79.0,32,0,16,"verified"
8000,"36 months",7.9,2,"RENT",72000.0,"other","IL",11.52,0,65.2,28,0,11,"not verified"
6975,"36 months",9.91,5,"MORTGAGE",102000.0,"credit_card","SC",20.79,1,81.4,27,0,15,"verified"
13000,"36 months",7.9,10,"OWN",53100.0,"debt_consolidation","FL",16.41,0,51.1,25,0,11,"verified"
12000,"60 months",16.77,2,"MORTGAGE",65000.0,"debt_consolidation","NJ",18.2,0,53.5,23,0,12,"verified"
5000,"36 months",6.62,4,"RENT",80000.0,"wedding","NJ",0.81,1,3.4000000000000004,14,0,8,"not verified"
17000,"36 months",11.71,10,"MORTGAGE",101000.0,"debt_consolidation","TX",14.66,0,59.800000000000004,13,0,14,"verified"
12800,"36 months",12.42,4,"RENT",38000.0,"credit_card","TX",22.580000000000002,0,93.2,14,1,7,"not verified"
1600,"36 months",8.9,10,"RENT",67171.0,"other","NY",17.67,0,30.400000000000002,11,0,14,"not verified"
1200,"36 months",10.65,,"MORTGAGE",30000.0,"other","OH",7.56,0,0.0,41,0,26,"not verified"
26300,"60 months",23.13,0,"MORTGAGE",65000.0,"credit_card","OH",15.06,0,90.2,26,1,22,"verified"
18800,"60 months",20.89,10,"RENT",56791.0,"debt_consolidation","MD",14.11,1,87.4,20,1,12,"not verified"
12000,"36 months",11.71,4,"MORTGAGE",36000.0,"credit_card","AR",19.13,0,88.10000000000001,9,0,8,"verified"
28000,"36 months",7.9,10,"RENT",111000.0,"debt_consolidation","NY",16.36,0,30.1,36,0,16,"verified"
20000,"36 months",12.69,9,"OWN",110000.0,"other","NY",11.14,0,71.10000000000001,20,0,24,"verified"
20000,"60 months",12.69,5,"MORTGAGE",72000.0,"debt_consolidation","OK",29.73,0,61.1,28,0,18,"verified"
5000,"36 months",9.91,10,"RENT",53000.0,"medical","NC",17.32,0,81.10000000000001,26,0,23,"verified"
19000,"36 months",13.49,3,"MORTGAGE",115000.0,"car","VA",13.18,0,32.0,16,0,11,"verified"
35000,"36 months",9.91,1,"OWN",73440.0,"debt_consolidation","OK",6.5,0,44.2,37,0,19,"verified"
8000,"36 months",9.91,4,"RENT",47000.0,"debt_consolidation","FL",22.240000000000002,0,76.7,24,1,10,"not verified"
7200,"36 months",17.580000000000002,10,"RENT",40000.0,"debt_consolidation","VA",21.54,0,94.80000000000001,10,0,9,"not verified"
2400,"36 months",9.91,2,"RENT",45000.0,"debt_consolidation","WA",18.69,0,49.2,37,0,5,"not verified"
25000,"60 months",19.03,2,"MORTGAGE",87000.0,"debt_consolidation","AL",22.25,0,24.3,28,1,11,"verified"
24250,"36 months",19.03,5,"OWN",55000.0,"debt_consolidation","AL",15.21,0,73.2,16,0,24,"verified"
12000,"36 months",10.65,2,"RENT",36400.0,"debt_consolidation","TX",26.64,0,28.400000000000002,27,0,24,"not verified"
9500,"36 months",11.71,5,"MORTGAGE",80000.0,"credit_card","GA",13.99,0,37.1,17,0,10,"not verified"
20000,"60 months",15.96,10,"RENT",45000.0,"debt_consolidation","PA",18.88,0,57.0,17,0,13,"verified"
9000,"36 months",12.69,0,"RENT",45000.0,"debt_consolidation","NY",18.35,0,94.7,27,0,11,"not verified"
16000,"36 months",7.9,6,"MORTGAGE",68000.0,"debt_consolidation","CO",20.84,1,38.5,11,0,15,"verified"
19600,"36 months",9.91,3,"MORTGAGE",60000.0,"wedding","FL",16.2,0,21.5,31,0,8,"verified"
10000,"36 months",14.27,7,"MORTGAGE",75000.0,"major_purchase","VA",6.94,2,62.300000000000004,17,0,26,"verified"
20000,"60 months",18.25,10,"MORTGAGE",51400.0,"debt_consolidation","OH",11.49,0,84.9,46,1,19,"verified"
9750,"36 months",17.27,4,"RENT",21600.0,"debt_consolidation","CO",8.56,1,0.0,34,1,10,"verified"
20000,"36 months",7.9,10,"MORTGAGE",63000.0,"debt_consolidation","MN",18.32,0,12.0,14,0,12,"verified"
12000,"36 months",14.27,3,"RENT",72000.0,"credit_card","NJ",16.400000000000002,1,95.9,20,0,24,"not verified"
8000,"36 months",12.42,3,"RENT",50000.0,"debt_consolidation","DC",13.32,0,71.9,17,0,6,"not verified"
28000,"60 months",12.69,3,"MORTGAGE",67000.0,"debt_consolidation","OH",17.64,0,81.0,38,0,18,"verified"
6000,"36 months",14.27,4,"RENT",93000.0,"credit_card","OH",7.6400000000000015,0,70.3,15,0,4,"not verified"
16000,"36 months",6.03,6,"MORTGAGE",109000.0,"major_purchase","TX",12.450000000000001,0,30.3,20,0,13,"verified"
19600,"36 months",9.91,8,"RENT",45000.0,"credit_card","LA",22.53,0,82.7,24,0,22,"not verified"
11500,"36 months",7.9,2,"MORTGAGE",55000.0,"credit_card","AZ",4.45,0,68.10000000000001,28,0,11,"verified"
3000,"36 months",12.42,2,"RENT",28800.0,"debt_consolidation","VA",24.38,0,36.5,23,0,4,"not verified"
5000,"36 months",7.9,0,"RENT",53000.0,"car","MI",17.23,0,36.1,21,0,9,"not verified"
7000,"36 months",12.42,7,"MORTGAGE",54000.0,"credit_card","GA",12.84,0,78.80000000000001,46,1,12,"not verified"
23325,"36 months",15.27,6,"MORTGAGE",65000.0,"credit_card","KS",14.99,0,95.5,15,0,19,"verified"
22200,"36 months",12.69,10,"RENT",225000.0,"small_business","MA",5.14,0,55.400000000000006,15,0,26,"verified"
14400,"60 months",12.69,7,"RENT",75000.0,"debt_consolidation","GA",16.06,0,69.3,35,1,13,"verified"
15000,"36 months",7.9,9,"MORTGAGE",31000.0,"debt_consolidation","FL",9.83,0,52.400000000000006,13,1,18,"verified"
15000,"60 months",21.67,2,"OWN",33000.0,"debt_consolidation","NY",14.36,0,97.1,20,1,13,"verified"
15850,"60 months",13.49,10,"MORTGAGE",36000.0,"debt_consolidation","AL",27.6,0,57.800000000000004,26,0,10,"verified"
12000,"36 months",13.49,1,"MORTGAGE",46000.0,"credit_card","NY",16.28,0,82.7,27,0,14,"not verified"
1800,"36 months",12.69,2,"RENT",25000.0,"other","GA",17.66,0,96.1,5,1,7,"not verified"
3200,"60 months",9.91,,"MORTGAGE",30000.0,"home_improvement","CT",12.44,0,61.2,15,1,29,"not verified"
17000,"36 months",16.77,0,"RENT",90000.0,"credit_card","TX",15.41,1,81.60000000000001,39,0,10,"verified"
5500,"36 months",15.96,0,"RENT",32000.0,"debt_consolidation","MD",21.490000000000002,0,88.9,14,0,6,"verified"
10000,"36 months",13.49,1,"RENT",42000.0,"debt_consolidation","FL",8.06,1,47.2,32,0,8,"verified"
11100,"60 months",15.96,6,"OWN",26000.0,"credit_card","FL",20.490000000000002,0,77.4,21,1,15,"not verified"
13000,"36 months",11.71,5,"RENT",38400.0,"debt_consolidation","CA",16.78,0,40.0,18,0,7,"not verified"
12250,"36 months",14.27,10,"MORTGAGE",45000.0,"credit_card","CO",22.8,0,84.80000000000001,26,0,10,"verified"
29100,"60 months",20.3,10,"RENT",72000.0,"debt_consolidation","CA",20.23,0,88.80000000000001,32,1,13,"verified"
21600,"60 months",17.580000000000002,10,"MORTGAGE",82000.0,"debt_consolidation","CA",9.75,0,71.7,26,1,11,"verified"
10000,"36 months",15.96,7,"RENT",61000.0,"credit_card","FL",5.57,0,75.4,14,0,6,"not verified"
29100,"60 months",18.64,5,"RENT",58000.0,"debt_consolidation","CA",22.18,0,89.7,14,0,10,"verified"
2000,"36 months",14.27,3,"RENT",65000.0,"debt_consolidation","NJ",8.58,0,77.0,13,0,7,"not verified"
9500,"36 months",8.9,2,"RENT",20000.0,"debt_consolidation","CA",14.34,0,78.7,11,0,23,"verified"
21000,"36 months",11.71,0,"RENT",95000.0,"credit_card","IL",9.84,0,76.0,28,1,13,"verified"
11300,"36 months",13.49,9,"RENT",35000.0,"credit_card","MA",21.05,0,89.0,20,0,15,"not verified"
12000,"36 months",12.69,1,"RENT",42500.0,"debt_consolidation","OH",19.37,0,92.5,25,0,12,"not verified"
15800,"60 months",19.03,10,"MORTGAGE",75000.0,"debt_consolidation","VA",20.1,0,83.2,32,0,21,"verified"
18000,"36 months",10.65,4,"RENT",68000.0,"credit_card","NY",10.66,0,68.2,20,0,10,"verified"
6400,"36 months",8.9,4,"RENT",37000.0,"credit_card","VT",11.84,0,75.60000000000001,25,0,10,"verified"
6000,"36 months",7.51,8,"RENT",30000.0,"credit_card","CA",17.56,0,73.0,22,0,22,"verified"
6000,"36 months",8.9,2,"RENT",55000.0,"debt_consolidation","AZ",14.71,0,59.900000000000006,27,0,10,"verified"
5000,"36 months",11.71,4,"RENT",21600.0,"other","CA",9.56,0,74.4,8,0,4,"verified"
26400,"60 months",19.91,6,"MORTGAGE",103000.0,"debt_consolidation","PA",13.41,0,52.2,33,0,17,"verified"
11300,"36 months",14.65,1,"MORTGAGE",70000.0,"debt_consolidation","UT",5.8500000000000005,1,89.7,11,0,13,"not verified"
14000,"36 months",14.27,5,"MORTGAGE",86000.0,"debt_consolidation","TX",8.86,0,62.800000000000004,22,0,15,"not verified"
15000,"36 months",16.29,5,"OWN",50000.0,"credit_card","CA",22.44,0,93.0,8,0,11,"verified"
23600,"36 months",13.49,10,"RENT",102000.0,"credit_card","SC",14.19,0,83.9,29,0,14,"verified"
5100,"36 months",8.9,1,"MORTGAGE",36000.0,"debt_consolidation","NC",21.57,0,56.2,17,0,12,"verified"
7500,"36 months",8.9,0,"MORTGAGE",75000.0,"wedding","FL",7.49,0,84.7,17,0,16,"verified"
10000,"36 months",10.65,10,"RENT",58000.0,"credit_card","NY",9.72,0,52.800000000000004,14,0,19,"verified"
